"UserId","verb_id","verb","feature_raw"
"16adaa7f569-5a1d-6e47-32ef-29d",11,"schuifelen","dichtbij"
"16adaa7f569-5a1d-6e47-32ef-29d",11,"schuifelen","twee personen"
"16adaa7f569-5a1d-6e47-32ef-29d",11,"schuifelen","langzaam"
"16adaa7f569-5a1d-6e47-32ef-29d",11,"schuifelen","muziek"
"16adaa7f569-5a1d-6e47-32ef-29d",1,"afdalen","zakken"
"16adaa7f569-5a1d-6e47-32ef-29d",1,"afdalen","bergen"
"16adaa7f569-5a1d-6e47-32ef-29d",1,"afdalen","beneden"
"16adaa7f569-5a1d-6e47-32ef-29d",1,"afdalen","afleiding"
"16adaa7f569-5a1d-6e47-32ef-29d",1,"afdalen","slechter gaan"
"16adaa7f569-5a1d-6e47-32ef-29d",16,"wijken","vorm veranderen"
"16adaa7f569-5a1d-6e47-32ef-29d",16,"wijken","kracht"
"16adaa7f569-5a1d-6e47-32ef-29d",16,"wijken","sterk"
"16adaa7f569-5a1d-6e47-32ef-29d",16,"wijken","flexibel"
"16adaa7f569-5a1d-6e47-32ef-29d",16,"wijken","warmte"
"16adaa7f569-5a1d-6e47-32ef-29d",21,"slaaten","ik weet niet wat dit betekend"
"16adaa7f569-5a1d-6e47-32ef-29d",21,"slaaten","wat is slaaten?"
"16adaa7f569-5a1d-6e47-32ef-29d",21,"slaaten","ik weet niet of ik dit mag opzoeken?"
"16adaa7f569-5a1d-6e47-32ef-29d",21,"slaaten","ik moet 5 vakjes vullen"
"16adaa7f569-5a1d-6e47-32ef-29d",21,"slaaten","sorry voor dit antwoord"
"16adaa7f569-5a1d-6e47-32ef-29d",8,"kuieren","relax"
"16adaa7f569-5a1d-6e47-32ef-29d",8,"kuieren","geen stress"
"16adaa7f569-5a1d-6e47-32ef-29d",8,"kuieren","rustig"
"16adaa7f569-5a1d-6e47-32ef-29d",8,"kuieren","genieten"
"16adaa7f569-5a1d-6e47-32ef-29d",8,"kuieren","op het gemak"
"16adaa7f569-5a1d-6e47-32ef-29d",20,"kloppen","op de deur"
"16adaa7f569-5a1d-6e47-32ef-29d",20,"kloppen","ook in de keuken"
"16adaa7f569-5a1d-6e47-32ef-29d",20,"kloppen","opendoen"
"16adaa7f569-5a1d-6e47-32ef-29d",20,"kloppen","correct"
"16adaa7f569-5a1d-6e47-32ef-29d",20,"kloppen","meerdere zijn juist"
"16adaa7f569-5a1d-6e47-32ef-29d",7,"klimmen","hoogte"
"16adaa7f569-5a1d-6e47-32ef-29d",7,"klimmen","bergen"
"16adaa7f569-5a1d-6e47-32ef-29d",7,"klimmen","vast aan touwen"
"16adaa7f569-5a1d-6e47-32ef-29d",7,"klimmen","sport"
"16adaa7f569-5a1d-6e47-32ef-29d",7,"klimmen","boom"
"16adaa7f569-5a1d-6e47-32ef-29d",3,"dolen","?"
"16adaa7f569-5a1d-6e47-32ef-29d",3,"dolen","?"
"16adaa7f569-5a1d-6e47-32ef-29d",3,"dolen","?"
"16adaa7f569-5a1d-6e47-32ef-29d",3,"dolen","?"
"16adaa7f569-5a1d-6e47-32ef-29d",3,"dolen","?"
"16adaa7f569-5a1d-6e47-32ef-29d",17,"snijden","keuken"
"16adaa7f569-5a1d-6e47-32ef-29d",17,"snijden","mes"
"16adaa7f569-5a1d-6e47-32ef-29d",17,"snijden","voorzichtig"
"16adaa7f569-5a1d-6e47-32ef-29d",17,"snijden","scherp en bot"
"16adaa7f569-5a1d-6e47-32ef-29d",17,"snijden","voedsel"
"16adaa7f569-5a1d-6e47-32ef-29d",18,"hakken","boom"
"16adaa7f569-5a1d-6e47-32ef-29d",18,"hakken","hout"
"16adaa7f569-5a1d-6e47-32ef-29d",18,"hakken","manier van dansen"
"16adaa7f569-5a1d-6e47-32ef-29d",18,"hakken","houthakker"
"16adaa7f569-5a1d-6e47-32ef-29d",18,"hakken","zwaar"
"16adaa7f569-5a1d-6e47-32ef-29d",6,"hardlopen","kilometers"
"16adaa7f569-5a1d-6e47-32ef-29d",6,"hardlopen","rennen"
"16adaa7f569-5a1d-6e47-32ef-29d",6,"hardlopen","sporten"
"16adaa7f569-5a1d-6e47-32ef-29d",6,"hardlopen","loopband"
"16adaa7f569-5a1d-6e47-32ef-29d",6,"hardlopen","buiten"
"16adaa7f569-5a1d-6e47-32ef-29d",6,"hardlopen","schoenen"
"16adaa7f569-5a1d-6e47-32ef-29d",9,"lopen","wandelen"
"16adaa7f569-5a1d-6e47-32ef-29d",9,"lopen","naar bestemming gaan"
"16adaa7f569-5a1d-6e47-32ef-29d",9,"lopen","twee benen"
"16adaa7f569-5a1d-6e47-32ef-29d",9,"lopen","5 km per uur"
"16adaa7f569-5a1d-6e47-32ef-29d",9,"lopen","ontspanning"
"16adaa7f569-5a1d-6e47-32ef-29d",4,"glippen","stiekem"
"16adaa7f569-5a1d-6e47-32ef-29d",4,"glippen","onopvallend"
"16adaa7f569-5a1d-6e47-32ef-29d",4,"glippen","ergens tussendoor"
"16adaa7f569-5a1d-6e47-32ef-29d",4,"glippen","vallen"
"16adaa7f569-5a1d-6e47-32ef-29d",4,"glippen","voorzichtig"
"16adaba0add-2691-dbaa-3be9-beb4",17,"snijden","mes"
"16adaba0add-2691-dbaa-3be9-beb4",17,"snijden","delen"
"16adaba0add-2691-dbaa-3be9-beb4",17,"snijden","handeling"
"16adaba0add-2691-dbaa-3be9-beb4",17,"snijden","voedsel"
"16adaba0add-2691-dbaa-3be9-beb4",17,"snijden","scherp object"
"16adaba0add-2691-dbaa-3be9-beb4",19,"knippen","schaar"
"16adaba0add-2691-dbaa-3be9-beb4",19,"knippen","scherp object"
"16adaba0add-2691-dbaa-3be9-beb4",19,"knippen","haar"
"16adaba0add-2691-dbaa-3be9-beb4",19,"knippen","papier"
"16adaba0add-2691-dbaa-3be9-beb4",19,"knippen","snijden"
"16adaba0add-2691-dbaa-3be9-beb4",19,"knippen","kortwieken"
"16adaba0add-2691-dbaa-3be9-beb4",10,"marcheren","wandelen"
"16adaba0add-2691-dbaa-3be9-beb4",10,"marcheren","stampen"
"16adaba0add-2691-dbaa-3be9-beb4",10,"marcheren","gelijkmatig tempo"
"16adaba0add-2691-dbaa-3be9-beb4",10,"marcheren","soldaten"
"16adaba0add-2691-dbaa-3be9-beb4",10,"marcheren","mars"
"16adaba0add-2691-dbaa-3be9-beb4",11,"schuifelen","dansen"
"16adaba0add-2691-dbaa-3be9-beb4",11,"schuifelen","langzaam"
"16adaba0add-2691-dbaa-3be9-beb4",11,"schuifelen","duo"
"16adaba0add-2691-dbaa-3be9-beb4",11,"schuifelen","romantisch"
"16adaba0add-2691-dbaa-3be9-beb4",11,"schuifelen","glijden"
"16adaba0add-2691-dbaa-3be9-beb4",2,"banjeren","stampen"
"16adaba0add-2691-dbaa-3be9-beb4",2,"banjeren","wandelen"
"16adaba0add-2691-dbaa-3be9-beb4",2,"banjeren","overal dwars doorheen"
"16adaba0add-2691-dbaa-3be9-beb4",2,"banjeren","lomp"
"16adaba0add-2691-dbaa-3be9-beb4",2,"banjeren","van de paden af"
"16adaba0add-2691-dbaa-3be9-beb4",16,"wijken","vermijden"
"16adaba0add-2691-dbaa-3be9-beb4",16,"wijken","uit de weg gaan"
"16adaba0add-2691-dbaa-3be9-beb4",16,"wijken","plaatsmaken"
"16adaba0add-2691-dbaa-3be9-beb4",16,"wijken","aan de kant"
"16adaba0add-2691-dbaa-3be9-beb4",16,"wijken","vervangen worden door"
"16adaba0add-2691-dbaa-3be9-beb4",18,"hakken","bijl"
"16adaba0add-2691-dbaa-3be9-beb4",18,"hakken","hout"
"16adaba0add-2691-dbaa-3be9-beb4",18,"hakken","slaan met een scherp voorwerp"
"16adaba0add-2691-dbaa-3be9-beb4",18,"hakken","dansen"
"16adaba0add-2691-dbaa-3be9-beb4",18,"hakken","luide muziek"
"16adaba0add-2691-dbaa-3be9-beb4",9,"lopen","wandelen"
"16adaba0add-2691-dbaa-3be9-beb4",9,"lopen","te voet voortbewegen"
"16adaba0add-2691-dbaa-3be9-beb4",9,"lopen","pedestrian"
"16adaba0add-2691-dbaa-3be9-beb4",9,"lopen","stap voor stap"
"16adaba0add-2691-dbaa-3be9-beb4",9,"lopen","6 kilometer per uur"
"16adaba0add-2691-dbaa-3be9-beb4",12,"slingeren","geen rechte lijn"
"16adaba0add-2691-dbaa-3be9-beb4",12,"slingeren","heen en weer"
"16adaba0add-2691-dbaa-3be9-beb4",12,"slingeren","voortbewegen"
"16adaba0add-2691-dbaa-3be9-beb4",12,"slingeren","uit balans"
"16adaba0add-2691-dbaa-3be9-beb4",12,"slingeren","beweging"
"16adaba0add-2691-dbaa-3be9-beb4",12,"slingeren","geen rechte lijn"
"16adaba0add-2691-dbaa-3be9-beb4",12,"slingeren","voortbewegen"
"16adaba0add-2691-dbaa-3be9-beb4",12,"slingeren","heen en weer"
"16adaba0add-2691-dbaa-3be9-beb4",12,"slingeren","weg"
"16adaba0add-2691-dbaa-3be9-beb4",12,"slingeren","vaak gedaan als iemand dronken is"
"16adaba0add-2691-dbaa-3be9-beb4",12,"slingeren","rijden"
"16adaba0add-2691-dbaa-3be9-beb4",1,"afdalen","naar beneden"
"16adaba0add-2691-dbaa-3be9-beb4",1,"afdalen","tegenovergestelde: klimmen"
"16adaba0add-2691-dbaa-3be9-beb4",1,"afdalen","van een berg of heuvel"
"16adaba0add-2691-dbaa-3be9-beb4",1,"afdalen","handeling"
"16adaba0add-2691-dbaa-3be9-beb4",1,"afdalen","bewust omlaag gaan"
"16adaba0add-2691-dbaa-3be9-beb4",4,"glippen","glijden"
"16adaba0add-2691-dbaa-3be9-beb4",4,"glippen","glad"
"16adaba0add-2691-dbaa-3be9-beb4",4,"glippen","uit de handen laten vallen"
"16adaba0add-2691-dbaa-3be9-beb4",4,"glippen","verspelen"
"16adaba0add-2691-dbaa-3be9-beb4",4,"glippen","laten gaan"
"16adaba0add-2691-dbaa-3be9-beb4",4,"glippen","kans"
"16adaba0add-2691-dbaa-3be9-beb4",20,"kloppen","correct zijn"
"16adaba0add-2691-dbaa-3be9-beb4",20,"kloppen","met de hand op iets hards slaan"
"16adaba0add-2691-dbaa-3be9-beb4",20,"kloppen","aankondiging van aankomst"
"16adaba0add-2691-dbaa-3be9-beb4",20,"kloppen","houten deur"
"16adaba0add-2691-dbaa-3be9-beb4",20,"kloppen","zoals het hoort"
"16adaba0add-2691-dbaa-3be9-beb4",13,"sluipen","stil"
"16adaba0add-2691-dbaa-3be9-beb4",13,"sluipen","stiekem arriveren"
"16adaba0add-2691-dbaa-3be9-beb4",13,"sluipen","in het donker"
"16adaba0add-2691-dbaa-3be9-beb4",13,"sluipen","gebukt en zachtjes lopen"
"16adaba0add-2691-dbaa-3be9-beb4",13,"sluipen","voortbewegen"
"16adaba0add-2691-dbaa-3be9-beb4",13,"sluipen","geheim"
"16adaba0add-2691-dbaa-3be9-beb4",8,"kuieren","slenteren"
"16adaba0add-2691-dbaa-3be9-beb4",8,"kuieren","langzaam lopen"
"16adaba0add-2691-dbaa-3be9-beb4",8,"kuieren","zonder duidelijk doel"
"16adaba0add-2691-dbaa-3be9-beb4",8,"kuieren","gemoedelijk"
"16adaba0add-2691-dbaa-3be9-beb4",8,"kuieren","sloffen"
"16adaba0add-2691-dbaa-3be9-beb4",3,"dolen","verdwaald"
"16adaba0add-2691-dbaa-3be9-beb4",3,"dolen","geen doel"
"16adaba0add-2691-dbaa-3be9-beb4",3,"dolen","ronddwalen"
"16adaba0add-2691-dbaa-3be9-beb4",3,"dolen","zwerven"
"16adaba0add-2691-dbaa-3be9-beb4",3,"dolen","lopen zonder richting"
"16adaba0add-2691-dbaa-3be9-beb4",15,"walsen","dansen"
"16adaba0add-2691-dbaa-3be9-beb4",15,"walsen","platmaken"
"16adaba0add-2691-dbaa-3be9-beb4",15,"walsen","over iemand heenlopen"
"16adaba0add-2691-dbaa-3be9-beb4",15,"walsen","duo"
"16adaba0add-2691-dbaa-3be9-beb4",15,"walsen","ouderwetse muziek"
"16adaba0add-2691-dbaa-3be9-beb4",14,"spoeden","haasten"
"16adaba0add-2691-dbaa-3be9-beb4",14,"spoeden","zo snel mogelijk ergens heen gaan"
"16adaba0add-2691-dbaa-3be9-beb4",14,"spoeden","vlug voortbewegen"
"16adaba0add-2691-dbaa-3be9-beb4",14,"spoeden","stress"
"16adaba0add-2691-dbaa-3be9-beb4",14,"spoeden","tijdsdruk"
"16adaba0add-2691-dbaa-3be9-beb4",5,"haasten","spoeden"
"16adaba0add-2691-dbaa-3be9-beb4",5,"haasten","zo snel mogelijk ergens heen gaan"
"16adaba0add-2691-dbaa-3be9-beb4",5,"haasten","tijdsdruk"
"16adaba0add-2691-dbaa-3be9-beb4",5,"haasten","tempo maken"
"16adaba0add-2691-dbaa-3be9-beb4",5,"haasten","stress"
"16adaba0add-2691-dbaa-3be9-beb4",6,"hardlopen","snel voortbewegen"
"16adaba0add-2691-dbaa-3be9-beb4",6,"hardlopen","rennen"
"16adaba0add-2691-dbaa-3be9-beb4",6,"hardlopen","sporten"
"16adaba0add-2691-dbaa-3be9-beb4",6,"hardlopen","joggen"
"16adaba0add-2691-dbaa-3be9-beb4",6,"hardlopen","hardloopschoenen"
"16adaba0add-2691-dbaa-3be9-beb4",21,"slaaten","?"
"16adaba0add-2691-dbaa-3be9-beb4",21,"slaaten","?"
"16adaba0add-2691-dbaa-3be9-beb4",21,"slaaten","?"
"16adaba0add-2691-dbaa-3be9-beb4",21,"slaaten","?"
"16adaba0add-2691-dbaa-3be9-beb4",21,"slaaten","?"
"16adaba0add-2691-dbaa-3be9-beb4",7,"klimmen","omhoog gaan"
"16adaba0add-2691-dbaa-3be9-beb4",7,"klimmen","stijgen"
"16adaba0add-2691-dbaa-3be9-beb4",7,"klimmen","met handen en voeten"
"16adaba0add-2691-dbaa-3be9-beb4",7,"klimmen","de hoogte in"
"16adaba0add-2691-dbaa-3be9-beb4",7,"klimmen","berg of heuvel op"
"16adae7120a-8047-3277-b4af-746e",19,"knippen","schaar"
"16adae7120a-8047-3277-b4af-746e",19,"knippen","knutselen"
"16adae7120a-8047-3277-b4af-746e",19,"knippen","door de mens"
"16adae7120a-8047-3277-b4af-746e",19,"knippen","scheiden"
"16adae7120a-8047-3277-b4af-746e",19,"knippen","gebruik van je handen"
"16adae7120a-8047-3277-b4af-746e",11,"schuifelen","dansvloer"
"16adae7120a-8047-3277-b4af-746e",11,"schuifelen","stel"
"16adae7120a-8047-3277-b4af-746e",11,"schuifelen","dansen"
"16adae7120a-8047-3277-b4af-746e",11,"schuifelen","knuffelen"
"16adae7120a-8047-3277-b4af-746e",11,"schuifelen","rustige muziek"
"16adae7120a-8047-3277-b4af-746e",11,"schuifelen","verliefd"
"16adae7120a-8047-3277-b4af-746e",12,"slingeren","bal"
"16adae7120a-8047-3277-b4af-746e",12,"slingeren","springtouw"
"16adae7120a-8047-3277-b4af-746e",12,"slingeren","over het water"
"16adae7120a-8047-3277-b4af-746e",12,"slingeren","kronkelende lijn"
"16adae7120a-8047-3277-b4af-746e",12,"slingeren","boomtak"
"16adae7120a-8047-3277-b4af-746e",12,"slingeren","over het water"
"16adae7120a-8047-3277-b4af-746e",12,"slingeren","met een touw"
"16adae7120a-8047-3277-b4af-746e",12,"slingeren","kronkelende beweging"
"16adae7120a-8047-3277-b4af-746e",12,"slingeren","heen en weer"
"16adae7120a-8047-3277-b4af-746e",12,"slingeren","springen"
"16adae7120a-8047-3277-b4af-746e",18,"hakken","dansen"
"16adae7120a-8047-3277-b4af-746e",18,"hakken","techno"
"16adae7120a-8047-3277-b4af-746e",18,"hakken","harde muziek"
"16adae7120a-8047-3277-b4af-746e",18,"hakken","met je vrienden"
"16adae7120a-8047-3277-b4af-746e",18,"hakken","op een festival"
"16adae7120a-8047-3277-b4af-746e",15,"walsen","metaal"
"16adae7120a-8047-3277-b4af-746e",15,"walsen","vormgeving"
"16adae7120a-8047-3277-b4af-746e",15,"walsen","platen"
"16adae7120a-8047-3277-b4af-746e",15,"walsen","techniek"
"16adae7120a-8047-3277-b4af-746e",15,"walsen","mannenberoep"
"16adae7120a-8047-3277-b4af-746e",8,"kuieren","wandelen"
"16adae7120a-8047-3277-b4af-746e",8,"kuieren","in het bos"
"16adae7120a-8047-3277-b4af-746e",8,"kuieren","tochten"
"16adae7120a-8047-3277-b4af-746e",8,"kuieren","met een rugzak"
"16adae7120a-8047-3277-b4af-746e",8,"kuieren","vermoeiend"
"16adae7120a-8047-3277-b4af-746e",7,"klimmen","hoogte"
"16adae7120a-8047-3277-b4af-746e",7,"klimmen","verzekeren"
"16adae7120a-8047-3277-b4af-746e",7,"klimmen","omhoog"
"16adae7120a-8047-3277-b4af-746e",7,"klimmen","bergschoenen"
"16adae7120a-8047-3277-b4af-746e",7,"klimmen","berg"
"16adae7120a-8047-3277-b4af-746e",21,"slaaten","ik"
"16adae7120a-8047-3277-b4af-746e",21,"slaaten","weet"
"16adae7120a-8047-3277-b4af-746e",21,"slaaten","echt"
"16adae7120a-8047-3277-b4af-746e",21,"slaaten","niet"
"16adae7120a-8047-3277-b4af-746e",21,"slaaten","wat dit is"
"16adae7120a-8047-3277-b4af-746e",20,"kloppen","deur"
"16adae7120a-8047-3277-b4af-746e",20,"kloppen","sinterklaas"
"16adae7120a-8047-3277-b4af-746e",20,"kloppen","binnenkomen"
"16adae7120a-8047-3277-b4af-746e",20,"kloppen","vragen"
"16adae7120a-8047-3277-b4af-746e",20,"kloppen","met je hand"
"16adae7120a-8047-3277-b4af-746e",3,"dolen","verbuigen"
"16adae7120a-8047-3277-b4af-746e",3,"dolen","koorts"
"16adae7120a-8047-3277-b4af-746e",3,"dolen","dwalen"
"16adae7120a-8047-3277-b4af-746e",3,"dolen","zwerven"
"16adae7120a-8047-3277-b4af-746e",3,"dolen","geen idee"
"16adae7120a-8047-3277-b4af-746e",14,"spoeden","snel"
"16adae7120a-8047-3277-b4af-746e",14,"spoeden","ambulance"
"16adae7120a-8047-3277-b4af-746e",14,"spoeden","spoed"
"16adae7120a-8047-3277-b4af-746e",14,"spoeden","noodzakelijk"
"16adae7120a-8047-3277-b4af-746e",14,"spoeden","eerste hulp"
"16adae7120a-8047-3277-b4af-746e",4,"glippen","weggaan"
"16adae7120a-8047-3277-b4af-746e",4,"glippen","glijden"
"16adae7120a-8047-3277-b4af-746e",4,"glippen","stiekem"
"16adae7120a-8047-3277-b4af-746e",4,"glippen","glad"
"16adae7120a-8047-3277-b4af-746e",4,"glippen","vis glipt uit mijn hand"
"16adae7120a-8047-3277-b4af-746e",6,"hardlopen","hardloopschoenen"
"16adae7120a-8047-3277-b4af-746e",6,"hardlopen","zwaar"
"16adae7120a-8047-3277-b4af-746e",6,"hardlopen","in de buitenlucht"
"16adae7120a-8047-3277-b4af-746e",6,"hardlopen","spieren"
"16adae7120a-8047-3277-b4af-746e",6,"hardlopen","conditie"
"16adae7120a-8047-3277-b4af-746e",2,"banjeren","voortkomen"
"16adae7120a-8047-3277-b4af-746e",2,"banjeren","moeite"
"16adae7120a-8047-3277-b4af-746e",2,"banjeren","zenuwachtig"
"16adae7120a-8047-3277-b4af-746e",2,"banjeren","drukte maken"
"16adae7120a-8047-3277-b4af-746e",2,"banjeren","onrustig"
"16adae7120a-8047-3277-b4af-746e",17,"snijden","mes"
"16adae7120a-8047-3277-b4af-746e",17,"snijden","scheiden"
"16adae7120a-8047-3277-b4af-746e",17,"snijden","scherp"
"16adae7120a-8047-3277-b4af-746e",17,"snijden","bloed"
"16adae7120a-8047-3277-b4af-746e",17,"snijden","groente"
"16adae7120a-8047-3277-b4af-746e",9,"lopen","voortkomen"
"16adae7120a-8047-3277-b4af-746e",9,"lopen","benen"
"16adae7120a-8047-3277-b4af-746e",9,"lopen","langzaam"
"16adae7120a-8047-3277-b4af-746e",9,"lopen","tenen"
"16adae7120a-8047-3277-b4af-746e",9,"lopen","buiten"
"16adae7120a-8047-3277-b4af-746e",13,"sluipen","voorzichtig"
"16adae7120a-8047-3277-b4af-746e",13,"sluipen","stil"
"16adae7120a-8047-3277-b4af-746e",13,"sluipen","boef"
"16adae7120a-8047-3277-b4af-746e",13,"sluipen","onherkenbaar"
"16adae7120a-8047-3277-b4af-746e",13,"sluipen","op je tenen"
"16adae7120a-8047-3277-b4af-746e",1,"afdalen","naar beneden"
"16adae7120a-8047-3277-b4af-746e",1,"afdalen","lift"
"16adae7120a-8047-3277-b4af-746e",1,"afdalen","skien"
"16adae7120a-8047-3277-b4af-746e",1,"afdalen","hoogteverschil"
"16adae7120a-8047-3277-b4af-746e",1,"afdalen","helling"
"16adae7120a-8047-3277-b4af-746e",5,"haasten","snel"
"16adae7120a-8047-3277-b4af-746e",5,"haasten","opschieten"
"16adae7120a-8047-3277-b4af-746e",5,"haasten","tijd tekort"
"16adae7120a-8047-3277-b4af-746e",5,"haasten","trein"
"16adae7120a-8047-3277-b4af-746e",5,"haasten","tijd tekort"
"16adae7120a-8047-3277-b4af-746e",16,"wijken","ontwijken"
"16adae7120a-8047-3277-b4af-746e",16,"wijken","van af gaan"
"16adae7120a-8047-3277-b4af-746e",16,"wijken","files ontwijken"
"16adae7120a-8047-3277-b4af-746e",16,"wijken","terugtrekken"
"16adae7120a-8047-3277-b4af-746e",16,"wijken","anti"
"16adae7120a-8047-3277-b4af-746e",10,"marcheren","leger"
"16adae7120a-8047-3277-b4af-746e",10,"marcheren","lopen"
"16adae7120a-8047-3277-b4af-746e",10,"marcheren","geweer"
